pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday
BTC/USDT:USDT,142.1668,213.2502,0.002,2026-04-09 15:00:00+00:00,2026-04-09 16:30:00+00:00,71083.4,71821.4,0.001,0.001,90,0.00942515324340054,2.0119257299999997,trailing_stop_loss,67529.3,-0.05,71821.4,-0.00689543198644529,70887.8,72377.4,False,trend_pullback_long,1.0,False,1775746800000,1775752200000,"[{'amount': 0.003, 'safe_price': 71083.4, 'ft_order_side': 'buy', 'order_filled_timestamp': 1775746800000, 'ft_is_entry': True, 'ft_order_tag': 'trend_pullback_long', 'cost': 213.46345019999995}, {'amount': 0.001, 'safe_price': 72045.4, 'ft_order_side': 'sell', 'order_filled_timestamp': 1775749500000, 'ft_is_entry': False, 'ft_order_tag': 'partial_exit', 'cost': 72.1174454}, {'amount': 0.002, 'safe_price': 71821.4, 'ft_order_side': 'sell', 'order_filled_timestamp': 1775752200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 143.78644279999997}]",0.00286412976,3
BTC/USDT:USDT,218.2212,218.2212,0.003,2026-04-10 15:30:00+00:00,2026-04-10 21:30:00+00:00,72740.4,73054.0,0.001,0.001,360,-0.0063436490529275285,-1.38293439,time_stop,76377.4,-0.05,75924.9,-0.05,72309.5,73450.0,False,liquidity_sweep_short,1.0,True,1775835000000,1775856600000,"[{'amount': 0.003, 'safe_price': 72740.4, 'ft_order_side': 'sell', 'order_filled_timestamp': 1775835000000, 'ft_is_entry': True, 'ft_order_tag': 'liquidity_sweep_short', 'cost': 218.43942119999997}, {'amount': 0.003, 'safe_price': 73054.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1775856600000, 'ft_is_entry': False, 'ft_order_tag': 'time_stop', 'cost': 219.381162}]",-0.004751194077,4
BTC/USDT:USDT,218.4678,218.4678,0.003,2026-04-11 09:30:00+00:00,2026-04-11 12:15:00+00:00,72822.6,72878.5,0.001,0.001,165,-0.001231916858384466,-0.2694033,exit_signal,69181.5,-0.05,69261.0,-0.05,72712.3,72906.3,False,trend_pullback_long,1.0,False,1775899800000,1775909700000,"[{'amount': 0.003, 'safe_price': 72822.6, 'ft_order_side': 'buy', 'order_filled_timestamp': 1775899800000, 'ft_is_entry': True, 'ft_order_tag': 'trend_pullback_long', 'cost': 218.6862678}, {'amount': 0.003, 'safe_price': 72878.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1775909700000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 218.85413549999998}]",0.0,5
BTC/USDT:USDT,212.1429,212.1429,0.003,2026-04-12 15:00:00+00:00,2026-04-12 17:00:00+00:00,70714.3,70890.8,0.001,0.001,120,0.0004963235087835062,0.1053968,roi,67178.6,-0.05,67419.6,-0.05,70566.5,70968.0,False,liquidity_sweep_long,1.0,False,1776006000000,1776013200000,"[{'amount': 0.003, 'safe_price': 70714.3, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776006000000, 'ft_is_entry': True, 'ft_order_tag': 'liquidity_sweep_long', 'cost': 212.3550429}, {'amount': 0.003, 'safe_price': 70890.8, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776013200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 212.88507239999998}]",0.00071210481,6
BTC/USDT:USDT,213.3,213.3,0.003,2026-04-12 18:00:00+00:00,2026-04-12 20:30:00+00:00,71100.0,71242.3,0.001,0.001,150,-5.943423664942652e-07,-0.0001269,roi,67545.0,-0.05,67847.1,-0.05,70920.4,71417.9,False,trend_pullback_long,1.0,False,1776016800000,1776025800000,"[{'amount': 0.003, 'safe_price': 71100.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776016800000, 'ft_is_entry': True, 'ft_order_tag': 'trend_pullback_long', 'cost': 213.5133}, {'amount': 0.003, 'safe_price': 71242.3, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776025800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 213.94062689999998}]",0.0,6
BTC/USDT:USDT,213.852,213.852,0.003,2026-04-12 20:45:00+00:00,2026-04-13 02:45:00+00:00,71284.0,71003.0,0.001,0.001,360,-0.005929785662404483,-1.26936462,time_stop,67719.8,-0.05,67852.8,-0.05,70458.2,71423.9,False,trend_pullback_long,1.0,False,1776026700000,1776048300000,"[{'amount': 0.003, 'safe_price': 71284.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776026700000, 'ft_is_entry': True, 'ft_order_tag': 'trend_pullback_long', 'cost': 214.06585199999998}, {'amount': 0.003, 'safe_price': 71003.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776048300000, 'ft_is_entry': False, 'ft_order_tag': 'time_stop', 'cost': 213.22200899999999}]",0.000496379988,0
BTC/USDT:USDT,212.9253,212.9253,0.003,2026-04-13 06:15:00+00:00,2026-04-13 12:15:00+00:00,70975.1,70928.0,0.001,0.001,360,-0.0026584659753193505,-0.56662072,time_stop,67426.4,-0.05,67514.6,-0.05,70517.3,71068.0,False,trend_pullback_long,1.0,False,1776060900000,1776082500000,"[{'amount': 0.003, 'safe_price': 70975.1, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776060900000, 'ft_is_entry': True, 'ft_order_tag': 'trend_pullback_long', 'cost': 213.1382253}, {'amount': 0.003, 'safe_price': 70928.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776082500000, 'ft_is_entry': False, 'ft_order_tag': 'time_stop', 'cost': 212.99678399999996}]",0.0003885827505227065,0
BTC/USDT:USDT,213.129,213.129,0.003,2026-04-13 13:00:00+00:00,2026-04-13 14:15:00+00:00,71043.0,71582.1,0.001,0.001,75,0.005575198417561493,1.1894247,exit_signal,67490.9,-0.05,68150.7,-0.05,70780.0,71737.5,False,trend_pullback_long,1.0,False,1776085200000,1776089700000,"[{'amount': 0.003, 'safe_price': 71043.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776085200000, 'ft_is_entry': True, 'ft_order_tag': 'trend_pullback_long', 'cost': 213.34212899999997}, {'amount': 0.003, 'safe_price': 71582.1, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776089700000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 214.9610463}]",0.0,0
BTC/USDT:USDT,214.7463,214.7463,0.003,2026-04-13 14:15:00+00:00,2026-04-13 14:45:00+00:00,71582.1,71943.7,0.001,0.001,30,-0.007063657414792685,-1.5153774,exit_signal,75161.2,-0.05,74892.6,-0.05,71326.3,72358.5,False,liquidity_sweep_short,1.0,True,1776089700000,1776091500000,"[{'amount': 0.003, 'safe_price': 71582.1, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776089700000, 'ft_is_entry': True, 'ft_order_tag': 'liquidity_sweep_short', 'cost': 214.9610463}, {'amount': 0.003, 'safe_price': 71943.7, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776091500000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 216.04693109999997}]",0.0,0
BTC/USDT:USDT,215.712,215.712,0.003,2026-04-13 15:15:00+00:00,2026-04-13 19:30:00+00:00,71904.0,72806.7,0.001,0.001,255,-0.014635458268311332,-3.15388693,exit_signal,75499.2,-0.05,75180.1,-0.05,71600.1,73134.4,False,liquidity_sweep_short,1.0,True,1776093300000,1776108600000,"[{'amount': 0.003, 'safe_price': 71904.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776093300000, 'ft_is_entry': True, 'ft_order_tag': 'liquidity_sweep_short', 'cost': 215.92771199999999}, {'amount': 0.003, 'safe_price': 72806.7, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776108600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 218.63852009999997}]",-0.011654831798999999,0
